uuid,name,description,location,date,start_time,end_time,tags,speakers
d0a1a17d-5060-44ba-8bf4-c83ce8e3b355,Entity Framework performance monitoring and tuning,"Object Relational Mapping technologies, including the Entity Framework can drastically simplify the programming model against databases, but when done carelessly, performance can suffer. In this session, we'll explore some real-life strategies that have solved performance issues in production applications that I have encountered at a variety of customers. We'll discuss the pros and cons of working without stored procs and cover strategies for monitoring and tuning your entity queries.",Junior Ballroom A,2024-08-29,08:30:00,09:30:00,"['Object Relational Mapping', 'ORM', 'database', 'Entity Framwork', 'Advanced']",['Isaias Greer']
2b501aa3-ddea-4fea-8922-ddef19f42859,Mastering messaging; a comprehensive guide to the Azure messaging services,"As our architectures are becoming increasingly distributed, messaging has become an integral part of building scalable and reliable solutions. However, with the vast array of messaging options available, it is not always easy to choose the right type of messaging that suits your specific needs. From messages to events, from streams to publish and subscribe, the different options can become overwhelming. 

In this session, we will provide a comprehensive overview of the different types of messaging, their pros and cons, and how to choose the right type of messaging for your solutions. We will discuss the different Azure messaging services, such as Azure Service Bus, Event Hubs, and Event Grid, and how to leverage these services to implement messaging in your solutions.

By attending this session, you will gain knowledge and skills necessary to choose the right type of messaging for your project and implement this using Azure messaging services. Upon completion of this session, you will be understand the intricacies of all these different options, placing the world of messaging at your feet.",Junior Ballroom C,2024-08-29,08:30:00,09:30:00,"['azure', 'messaging', 'cloud', 'Introductory and overview']",['Blaine Snow']
d7f7d16a-f0af-48ff-a705-87adcba60640,Reduce System Fragility with Terraform,"As infrastructure stacks grow increasingly more complex and involve an ever-growing number of services and systems there are a lot of opportunities for error and misconfiguration. To provide more system stability teams have looked to abstract configuration to its own layer of code. This concept of configuring infrastructure as code is gaining traction throughout the industry for a variety of reasons. It's fast, consistent, reduces errors, self-documentation, and did I mention it's fast? Tools such as Terraform from HashiCorp have emerged as one of the leading ways to declaratively configure technology stacks.

In this talk you'll gain an understanding of the benefits of Infrastructure as Code in general, and of using Terraform specifically. You'll be introduced to how Terraform works, what the code looks like, and how to get started.",Junior Ballroom D,2024-08-29,08:30:00,09:30:00,"['terraform', 'Introductory and overview']",['Alexia Abbott']
b68f553a-5f56-479e-b9d9-afa6252a51be,Reactive Patterns For Angular,"Have you ever found yourself making yet another component property just to hold state between user interactions? Do you wonder how you can even begin to refactor that three thousand line component? Well chances are you could use a little reactivity in your application. In this talk we will learn how to think about our components from a more reactive mindset. Then we will cover some reactive patterns you can start using today to make coding your Angular application faster, cleaner, and less bug prone. Whether you are working on a brand new component or desperately trying to refactor an existing disaster, there will be something for you in this talk.",Room D1,2024-08-29,08:30:00,09:30:00,"['angular', 'Intermediate']",['Kohen Contreras']
000b1d3b-2683-43ea-9ad4-3aecb4c56207,Session intentionally left null?,"In this session well discuss relatively new Nullable types in C# 8.0 and above. Nullable types are both useful and nuisance as the well-intended feature causes compiler warnings while attempting to help ensure stability. Well discuss patterns and practices for handling nullable values as they relate to .NET, ASP.NET and Blazor applications. Get an understanding of when to use nullable, how to correctly handle compiler warnings, and how set proper default values.",Room D2,2024-08-29,08:30:00,09:30:00,"['nullable', 'c#', '.net', 'asp.net', 'blazor', 'Introductory and overview']",['Daniela Wyatt']
e5d26f88-8547-4ce8-a7fa-3d7e07f7fea3,SQL Server Indexing Strategies,"Optimal indexes reduce costs, improve performance, and mitigate blocking and deadlocks. This session will review SQL Server index architecture and explore strategies to optimize indexes supporting OLTP, reporting, and mixed workloads running on SQL Server RDBMS platforms.",Room 101,2024-08-29,08:30:00,09:30:00,"['sql', 'database', 'Intermediate']","['Sam Sweeney', 'Yara Newton']"
8d73842d-0b14-4178-9087-41e2167fc0e2,What's New In JDK 20? A Quick Tour Of The New Features,"JDK 20 will be released in 2023. This session will examine some of the new features that are being introduced, and will discuss how to use them and why they are useful. We'll look at scoped values and how they may be used to share immutable data between threads. We'll see what record patterns are and how to use them. We'll look at the foreign function and memory API, and see why it's better than JNI. Next, we'll examine the new lightweight virtual threads and then we'll wrap up with a look at structured concurrency and pattern matching.",Room 102,2024-08-29,08:30:00,09:30:00,"['jdk20', 'java', 'Introductory and overview']",['Santino Marsh']
9d816f26-80f4-4af7-9340-1b60cb9d9d5c,The 7 Pillar Developer: Lifestyle Systems for the Exceptional Developer,"To dramatically expand our potential as developers, we must reconsider our behaviors away from the keyboard, as humans. In this story-oriented session, we'll explore seven surprisingly relevant facets of life that profoundly impact our software quality: focus, systems thinking, psychology, communication, image, time management, and education. ",Grand Ballroom A,2024-08-29,09:45:00,10:45:00,"['software development', 'developer', 'Introductory and overview']","['Adelina Rosario', 'Jedidiah Small']"
287b3056-e0a9-4d0f-bf82-7f2a72ca18a8,SQL Server vs Azure Cosmos DB,"Do you need to move your legacy application to the cloud? or maybe you need to select a database for a new cloud project. This session will help you by comparing the functionalities of Azure SQL and Azure Cosmos DB in detail.

We will start the session by explaining the differences between distributed databases and centralized databases. We will compare indexing, stored procedures, partitioning, constraints, and scaling in these two great products. Next, 
We will explore the available tools and languages to query and maintain the Azure Cosmos DB. Finally, we will compare the query optimization engine and execution plans between the two database engines.

This session will help you to understand and make the right decision for your upcoming cloud projects.",Grand Ballroom B,2024-08-29,09:45:00,10:45:00,"['azure', 'cloud', 'databases', 'distributed database', 'Intermediate']",['Zaria Thompson']
676ed95a-396e-496d-8914-7373437ed3a9,The AI Revolution Begins Here!,"Artificial Intelligence (AI) has come a long way. And one of its latest creations is ChatGPT, an AI text generator trained by OpenAI. Are you ready to dive into the world of AI and discover the magic of OpenAI? In this exciting session, you'll get to experience the cutting-edge technology of OpenAI first hand! From hearing about AI models to exploring the latest advancements in the field, you'll leave this session with a better understanding of how OpenAI is shaping the future.  AI has never been more accessible or useful, and with OpenAI leading the charge, its an exciting time to be a part of this revolution. If thats not enough, get ready to explore the world of AI-powered voice assistants and discover how OpenAI is revolutionizing the way we interact with technology. From creating your own voice-controlled AI models to learning about the latest advancements in voice recognition, this session is guaranteed to be a blast! So sit back, grab a coffee, grab your thinking cap, bring your sense of adventure, and let's have some fun!""

Session Agenda:
•	Introduction to AI and OpenAI.
•	Overview of ChatGPT, an AI text generator.
•	Exploring the latest advancements in the field of AI.
•	Understanding the potential and applications of AI in various industries.
•	Introduction to AI-powered voice assistants.
•	Overview of OpenAI's work in voice recognition and voice-controlled AI models.
•	Discussion on the benefits and challenges of AI in the future.",Grand Ballroom C,2024-08-29,09:45:00,10:45:00,"['ai', 'OpenAI', 'ChatGPT', 'Introductory and overview']",['Theodore Moses']
36c25ca2-549f-4d7b-abe5-2b4862e4542a,Data Storytelling - The Key to Business Buy-In,"Technologists and developers love tinkering and problem solving and finding the perfect technical solution to anything thrown their way. So why do beautiful technical implementations often fail? Because the technology itself isn't the answer. As an engineer-turned-data-guru, it took me way too long to figure that out. No technology will make a difference in any business without the proper buy-in from stakeholders (including non-technical stakeholders), enablement support, and carefully crafted adoption frameworks. During this session, you'll learn about how to communicate the value of technology decisions to non-technical co-workers or stakeholders. And we'll talk about some very specific buy-in, enablement, and adoption activities and suggestions for supporting implementations.",Junior Ballroom A,2024-08-29,09:45:00,10:45:00,"['problem solving', 'Introductory and overview']",['Karter Rivera']
e703f79d-42d4-47a7-95a4-50a32c3d0856,Stop Committing Your Secrets - GIt Hooks To The Rescue!,"No one wants their keys and secrets on GitHub, but one bad push can mean you are suddenly exposed. In the best-case scenario, you discover the issue and fix it before something bad happens, but in the worse case, you dont find out until it is far too late.

Most devs are familiar with using .gitignore files to prevent Git from tracking specific files and folders, but did you know that you can leverage Git hooks and some open source awesomeness to keep you from accidentally committing your secrets in the first place?

If you are not actively using Git hooks in your workflows, then this talk is for you. Let's look into the .git folder and unlock a whole world of automation possibilities!",Junior Ballroom B,2024-08-29,09:45:00,10:45:00,"['git', 'git hooks', 'Introductory and overview']",['Charles Benson']
0bedcb44-b60c-4cda-9634-ddcb1ceaec2f,The API Call is Coming from Inside the House!,"Securing applications with the Microsoft identity platform

It's the middle of the night when there is a bump in the logs. Something is trying to get in. Your palms start to sweat as your mind races. How was that last microservice secured? Was it a home grown JWT implementation? Maybe some sample code from Stack Overflow? When were the latest patches supposed to be applied anyways?

Let's join together to lock all the doors and board up the windows. We'll invoke the almost mystical powers of the Microsoft identity platform to secure our applications. We'll dive into the sea of confusing nomenclature and the alphabet soup of acronyms to make sense of the common flows of modern authentication. Let's explore how to apply these concepts to a variety of different types of applications and APIs.  

It's going to be a dark and stormy night and we need to be ready. Now, let's all split up and find that intruder!
",Junior Ballroom C,2024-08-29,09:45:00,10:45:00,"['security', 'Intermediate']",['Collins Callahan']
0a4ba1de-f9f1-4abc-8154-e84a9f1b78d2,The Angular Renaissance,"Angular hasn't gone through a time of innovation such as this since the creation of 2.0. There are so many cool features here today and upcoming on the horizon. Alyssa Nicoll is going to walk us through things like Standalone Components and APIs, what a module-less Angular looks like, and upcoming features like Signals for built in reactivity in Angular. Come learn about the Angular Renaissance we are stepping into and celebrate this new era of creativity and problem solving.",Junior Ballroom D,2024-08-29,09:45:00,10:45:00,"['angular', 'web development', 'Intermediate']",['Quinton Waters']
45373b55-fbda-4c5e-b6f8-7f4d3b834584,"Evolving your APIs, a step-by-step approach","When you publish your first HTTP API, youre more focused on short-term issues than planning for the future. However, chances are youll be successful, and youll “hit the wall”. How do you evolve your API without breaking the contract with your existing users?

In this talk, Ill first show you some tips and tricks to achieve that: moving your endpoints, deprecating them, monitoring whos using them, and letting users know about the new endpoints. The talk is demo-based, and Ill use the Apache APISIX project for it.
",Room D1,2024-08-29,09:45:00,10:45:00,"['api', 'Introductory and overview']",['Bristol Schultz']
091df173-1057-4567-9d70-542fb2b4c934,Resume-Driven Development Is Awful,"Employers demand expertise in the Shiny New Thing™. We make a mad dash to learn juuust enough about Shiny New Thing™ so we can find a way to less-than-gracefully shoehorn it into our stack. Once our resume has Shiny New Thing™ added to it in some embellished manner, we start the cycle all over again at Next Employer™.

Working across the tech industry for several years has made me realize something very sobering: generally speaking, we hate our jobs. We want to do better, learn more, stay relevant. But were terrified that present & future employers wont give us a second look unless our resumes are chock-full of the Shiny New Thing™-of-the-week technologies. And sadly, theyre not entirely wrong.

The cycle is maddening, and no party involved really benefits in the long term. No one likes “boring technology” anymore. But what if we did again? What if we all found a collaborative way to appreciate safe & sane tech stack options, stop chasing the next new thing for the sake of itself, and actually deliver business value over buzzwords? This talk will explore learnings & observations of this phenomenon, and postulate on what we can do as an industry to just chill out already.",Room D2,2024-08-29,09:45:00,10:45:00,"['carrer', 'Intermediate']",['Cody Maddox']
3e5a91c2-e9cc-450c-8867-31c79af39d00,Sweatpants and Shirt collars.  Elevating communication over appearance in a virtual workplace,"Does it feel like something is... missing... with your remote team's communication?  Do you find yourself talking TO a sea of inactive webcam windows instead of speaking WITH your co-workers?  This session explores a paradigm shift in the approach to communicating with each other in remote work situations.  You'll learn ways to improve emotional intelligence on chat clients, conduct better meetings with remote working agreements, and how to ensure that your entire team is HEARD rather than trying to simply control perception.",Room 101,2024-08-29,09:45:00,10:45:00,"['team management', 'Introductory and overview']",['Zainab Hayden']
34c6467f-a4e6-47a3-999e-c36745ede6c8,Let's talk interviewing: How to stand out and get that offer!,"Interviewing is hard. Being across the table from one or more interviewers or standing in front of a whiteboard with a marker that barely works in clothes you probably only wear at interviews, trying to figure out how to answer the obscure question you were just asked while everyone is staring at you can be stressful and scary. This session will give you proven strategies and tactics to help put you at ease, but also make you stand out so you nail the interview and get the offer! ",Room 102,2024-08-29,09:45:00,10:45:00,"['carrer', 'interview', 'Introductory and overview']",['Leroy Morse']
86ba6623-10af-491e-ad37-e57873384432,MSBuild to the Rescue,"As a .NET Developer you've probably heard about MSBuild, maybe you've even been to Microsoft's MSBuild conference where the one thing they don't talk about is MSBuild. It's time we learn more about what MSBuild, and how we can leverage it to bring complex DevOps tasks and move them right into the build pipeline making DevOps as simple as running 'dotnet build'. We'll learn more about PropertyGroups and ItemGroups and how they can help you as well as how to write in-line MSBuild Tasks and even how to write a MSBuild library you can use as a dependency for your projects.",Room 103,2024-08-29,09:45:00,10:45:00,"['.net', 'DevOps', 'MSBuild', 'Intermediate']",['Kairi Hester']
3571939a-a3a5-46f8-84d4-2473080d2826,Virtually Unstoppable:   Our Experience Transitioning to Running a Fully Virtual Technology Company,"During this session hear Kevin discuss how his technology company, ArchitectNow,  grew from working in a single office in St. Louis to over 30 full time employees spread across 14 states.

Kevin will discuss the how his team navigated the transition process and have thrived in a virtual workplace.   He will share lessons learned as well as things he wished they would have done differently 

Topics to be covered include:

	• Finding talent anywhere in the US
	• Onboard/off-boarding 
	• Payroll and other benefits
	• Collaboration and communication
	• Securing a remote workforce
	• Team building and virtual social opportunities
	• Key tools and technologies

This will be a great opportunity to gain some tips and tricks regarding working efficiently from around the US.
",Grand Ballroom A,2024-08-29,11:00:00,12:00:00,"['carrer', 'Introductory and overview']",['Kevin']
9a07556d-3332-4e21-a45c-8f4e3fef0063,Consistency and Agreements in Microservices,"In a monolith, achieving consistency is easy - just use a transaction! In a distributed world, where we mix legacy and greenfield, getting systems to agree becomes quite a bit more complex. We have different databases, different communication methods, caches, and more. How can we get anything to agree on the state of anything?

In this session, we'll look at how to implement various consistency and transactional patterns, to support both real-time and async updates. We'll also look at long-running transaction patterns such as sagas to manage agreements between systems. Finally, we'll look at a full working example that crosses databases, APIs, messaging, and more.",Grand Ballroom B,2024-08-29,11:00:00,12:00:00,"['database', 'api', 'messaging', 'microservices', 'Intermediate']","['Rene Robertson', 'Harmony Dunn']"
c830c4ab-d13d-4ce8-b23f-7d9c8d11ab43,State of Mobile Development,"Its 2024. Thankfully, developers have a lot of choice in how to build for mobile form factors. Mobile strategy can often be an afterthought – in reality, it needs to be driven by type of app, audience, platform reach, developer expertise & need for code reuse. 

Is Mobile web still an option? Have PWAs matured enough to prove the web as a distribution medium? What key factors demand native mobile apps for iOS/Android/Windows? Can you target dual screen devices or share code with wearables? Developers also want to leverage preferred technology stacks - .NET or JavaScript. .NET MAUI sounds like the next-generation .NET cross-platform story – is it truly native & does it allow bringing in web technologies? How do NativeScript & React Native fare for JS Native apps? How do Blazor & JS Spa apps play in the mobile space? What could developers achieve with Flutter or Uno Platform or Avalonia? 

The answer to the correct mobile strategy is – it depends. Developers today can build true modern cross-platform mobile apps from single code base, with easy platform API access & matured tooling everywhere. The choice of technology stack should not matter as much. Design & UX are of utmost importance though. Lets recap options, glimpse into the future and equip ourselves to build amazing mobile apps.
",Grand Ballroom C,2024-08-29,11:00:00,12:00:00,"['mobile app development', 'Introductory and overview']",['Dawson Mosley']
ef08ae37-c22d-4cee-a1dd-4ae7ee03ace7,Tales from the Azure Migration Trenches,"Creating new systems and applications in the cloud can be a breeze. Most of us, however, live in the realities of an on-premise brownfield world. But now management wants to move to Azure, without losing data, and without disrupting users.

In this talk, Ill share experiences of moving existing, live systems to Azure, with zero data loss and minimum to zero downtime. Ill walk through analyzing existing applications and infrastructure, and how to decide whether to re-platform for PaaS or simply lift-and-shift.

Well also look at build and deployment scenarios to make sure we dont have to stop all new development for our cloud migration. Finally, well walk through a real-world, on-premise system and migrate it to Azure, live!",Grand Ballroom A,2024-08-29,13:30:00,14:30:00,"['azure', 'cloud', 'Intermediate']",['Harmoni Horn']
ea3d776a-4e97-4dcd-a762-e575170cd2fe,T-Shaped Teams: How to Speed Throughput by Avoiding Over-Specialization,"Traditional software development relied heavily on separate teams of specialists. The back end team. The front end team. The architecture team. The QA team. The deployment team.

That was a highly ineffective approach.

No single team was able to completely own and deliver a product into production, causing friction, inefficiency, and unpredictability.

Scrum turns this concept on its head, where each cross-functional team has all the skills required to create value every sprint. However, many teams still fall into the trap of over specialization. Back end developers can only work on the back end. Front end developers only the front end, and so on. But what happens when the business requires work thats not evenly balanced between those disciplines?

The answer is “T-shaped teams,” where each team member has an area of deep expertise (the vertical part of the T), but also has general skills to contribute to the overall goal of shipping software (the horizontal part of the T).

In this session, software development expert and agile author Dave Todaro will talk about the pitfalls of over-specialization, and techniques to turn groups of specialists into high-performing, unified Scrum teams capable of high throughput, high quality, and high predictability.

Key takeaways:
* The dangers of over-specialization on a Scrum team
* Techniques to develop additional skills within the team
* Tricks to keep everyone productive--especially at the end of a sprint
* Slicing tips to avoid user stories that deliver no value to the user (front end stories, back end stories, etc.)
* How to deal with skepticism from your team members",Junior Ballroom A,2024-08-29,11:00:00,12:00:00,"['agile', 'Intermediate']",['Zaniyah Gallagher']
389a92b1-42ae-4f50-9326-6a8634a30439,Want to succeed with Test-Driven Development? Stop writing tests.,"Test-Driven Development (TDD) has been around for over twenty years and, despite the claims of its followers, many developers just don't do it. But wait, TDD is a foundational practice for Agile development and things like DevOps, and succeeding with Microservices. 

So, what's a busy developer to do? Come to this session and youll learn about the hidden problems with TDD and how to succeed with TDD in the real world.",Junior Ballroom B,2024-08-29,11:00:00,12:00:00,"['test-driven development', 'agile', 'Intermediate']",['Martin Shadrach']
8454e5a2-acbb-41f2-a8ec-4aa58cf550a8,Using Fluent Migrations to Put Your Schema in Git,"I just made a change to the database schema, but now the team needs it for my feature to work. How can I keep track of my database changes and communicate them to the rest of the team? Migrations give a structured way to structurally alter your database structure as your application evolves . . . structurally. They also provide a way for everyone on the team: developers, testers, CI admins, DBAs, etc, to apply the latest changes wherever they are needed - with uniformity and low friction. Fluent Migrations for .NET provide a discoverable, human readable API that supports dozens of different databases (including SQL Server, PostgreSQL, Oracle). Topics covered in this session:

* Why you should use migrations
* How to write fluent migrations
* A look behind the scenes of how fluent migrations work
* Drawbacks/downsides to using migrations
* Other migration options for EF and NoSQL (Couchbase)

Ad hoc SQL scripts make you want to flip a desk? Keep your team on the same page with fluent migrations.

(This session will briefly mention EF Migrations, but is not primarily about EF).
",Junior Ballroom C,2024-08-29,11:00:00,12:00:00,"['database', 'Intermediate']","['Marcos Zamora', 'Sierra Buck']"
1ff05b56-3613-4ec6-b6a4-f4faf86233d8,Simple Ways to Make Webhook Security Better,"Webhooks are a simple and powerful way for services to notify each other that something interesting has happened. So much so that it became the most popular mechanism for communicating events. While webhooks give us power and flexibility, they rely heavily on the listener to enforce security. In this session, we will learn the most common, interesting, and challenging patterns across 100+ webhook implementations, and learn some simple ways to make webhook security better (for providers and consumers).",Junior Ballroom D,2024-08-29,11:00:00,12:00:00,"['webhook', 'security', 'Intermediate']",['Jon Macias']
48e847df-8e2d-4c1a-a882-490e83ba3100,"Lies, Damn Lies, and Code Coverage","Code coverage gives us confidence that our unit tests are effective and thoroughly test our code, but is this confidence justified? Is it possible to have good code coverage numbers, but still have ineffective tests? Mutation Testing is a technique for ensuring a test suite thoroughly tests a piece of software and that any semantic change made to the software will cause the test suite to fail. This presentation will discuss what mutation testing is, why you should be doing it, and give examples of mutation testing in TypeScript.
",Room D1,2024-08-29,11:00:00,12:00:00,"['testing', 'typescript', 'Intermediate']",['Adley Blanchard']
75e4431c-69d4-4127-ad1c-227a3254d25a,How to Mock objects and influence unit tests,In this session we will take a look at how AutoFixture can simplify the arranging and asserting portions of your .NET unit tests. We'll explore how it integrates with mocking libraries to allow you to easily write tests and have dependency types automatically mocked and injected into your object under test. We'll also look at how AutoFixture can be extended and customized to make you more productive with your domain specific types. Why build your own mocks or create custom fakes when AutoFixture can do it for you?,Room D2,2024-08-29,11:00:00,12:00:00,"['testing', '.net', 'Intermediate']",['Adler Blake']
afbe32cb-d465-4d91-a9c0-7dd5029bed76,HELP TO EQUITABLY CLOSE THE CS EDUCATION GAP,"Computer Science is taught in roughly half the schools in the U.S. Technology Education and Literacy in Schools (TEALS) is a Microsoft Philanthropies program that builds sustainable computer science programs in high schools with a focus on serving students excluded from learning CS because of race, gender, and geography. Learn how to help increase inclusive CS education in the U.S. and BC, Canada.",Room 101,2024-08-29,11:00:00,12:00:00,"['computer science', 'training', 'Introductory and overview']",['Amanda Powell']
47df7e4d-6a60-46ee-87d0-78df6db48bc3,To InstantOn and Beyond: Java at Lightspeed!,"Imagine a Java application that can start up in milliseconds, without compromising on throughput, memory, development-production parity or Java language features. Sounds out of this world, right? Well, through the use of technologies like CRIU support in Eclipse OpenJ9 and Liberty's InstantOn, we've taken one giant leap forwards for innovation within Java, offering exactly this! Join this session to learn more about these innovations and how you could utilise OSS technologies to deliver highly scalable and performant applications that are optimized for today's cloud-native environments.",Room 102,2024-08-29,11:00:00,12:00:00,"['java', 'CIRU', 'cloud', 'Introductory and overview']",['Bennett Tanner']
c1316005-217f-45bd-8237-17580c00e4bb,So My Credentials Have Been Leaked...Now What?,"While we can hope our passwords, API Keys, and certificates are secure and private, hope is not a strategy.  Sometimes our credentials become published in a log, source code, or some other source a malicious actor can access.  In the best-case scenario, you find out immediately and can work to fix the issue without impacting any other systems or teams.  In the more likely worst-case scenario, you have to go through some painful conversations and take significant time away from pushing customer delighting code to deal with a pretty scary circumstance. 

What makes credential leakage such a terrifying topic is, at least in part, the paralysis of not knowing what to do, or where to start the conversation. In mature organizations, security teams might have protocols and email addresses in place to escalate these situations.  In many organizations, you might be starting from scratch.  

This session will look at how to deal with credential leaks from detection through closing the final related ticket the incident generated.  We will look at topics such as validation of secrets, scoping impact, assembling the right players, to how to offload tribal knowledge with tools like notebooks and playbooks. We will also take a look at how to prevent future leaks with some open source tools and non-intrusive workflow adjustments.  ",Grand Ballroom B,2024-08-29,13:30:00,14:30:00,"['security', 'Introductory and overview']",['Wilson Garner']
5a9e8767-f69f-4c5f-8237-3ffd92f8a44a,Data Patterns for Successful Applications,"It has been said that data is the new currency. The more your company relies on data the more you need to understand data patterns for handling how data comes into your systems, managed, stored, and represented. We are no longer in the world of ""just use a single"" database. We now need to choose the right data management and storage tools based on business objectives. This means understanding more than a relational database like SQL Server or Oracle. It means understanding what database option is best based on business processes. It also means understanding patterns that can be applied to data that allow for better data analysis, and cost effective storage.

In this talk, we'll discuss data patterns that can be applied at the application level as well as database. Are you processing and storing Personally Identifiable Information (PII) or perhaps credit card information (PCI-DSS)?  You'll also see data protection options for data in-transit and at rest. We'll also discuss patterns for keeping a history of changes with Event Sourcing. You'll also learn about the CQRS pattern used to keep the demand for retrieving data from impacting the ability of receiving new data.",Junior Ballroom A,2024-08-29,13:30:00,14:30:00,"['data management', 'Advanced']","['Jacqueline Simmons', 'Harrison Travis']"
adf4be4e-990b-46ca-a69c-98c8f239094f,"Modules, Loops and More: How to Scale with Terraform","Terraform has become vital to your team's workflow for managing your infrastructure. However, as your infrastructure has grown your code has become more complex, needlessly messy, and harder to manage.

In this talk, we explore ways to simplify your infrastructure code even while you add more resources to your infrastructure. We'll dive into advanced features in Terraform such as modules, workspaces, for_loops, and data sources to build reusable, scalable infrastructure. By the end of this talk, you will be able to recognize these features, know when to use them, and how to implement them to scale your Terraform code in a clean, reliable, and efficient way.﻿",Junior Ballroom B,2024-08-29,13:30:00,14:30:00,"['terraform', 'Intermediate']",['Mazikee Decker']
cb5d6c5f-9e75-4076-a2ce-5b56cc54db72,The Art of Thin Slicing: Build 100% of Something Instead of 100% of Nothing,"Scrum promises that teams will produce a ""potentially-shippable product increment"" at the end of each sprint. This means rapidly designing, coding, testing, and having the product owner accept the work of the team, often in as little as two weeks. To make this happen, each user story needs to be focused on a small piece of functionality. Splitting user stories into thin, vertical slices is a critical success factor.

The problem is most teams struggle with this process. User stories can quickly turn into layers–one for the back end and one for the front end–or product owners may get caught up in debates around what is truly ""potentially shippable.""

In this session, software development expert and agile author Dave Todaro will leverage a real-life example to explain how to build products incrementally and iteratively, and explain how to leverage a variety of techniques to learn the art of thin slicing.

Key takeaways:
* Why it's so important to build the product in thin, vertical slices to avoid ""building 100% of nothing""
* When epics and user stories are too large and need to be split
* The right time to perform the splitting process and who should be involved
* The six-way model for splitting epics and user stories
* Using the alternative SPIDR technique
* Leveraging the INVEST mnemonic to ensure the quality of your split stories
",Junior Ballroom C,2024-08-29,13:30:00,14:30:00,"['agile', 'Intermediate']",['Taylor Dennis']
2fe5899a-c690-47a7-abf8-2fa7e2d2114a,The Art of Technical Decision Making,"Developers are bombarded with technical decisions every day. What language should I learn? What framework should I use? What software will make my life easier? The list goes on and on. A simple decision can have rippling effects in your organization, both good and bad. Technical decision making isnt so much about which tool to pick, rather what problem to solve. In this presentation, we explore various approaches to technical decision making, including techniques for gathering and evaluating information, strategies for managing uncertainty and risk, and methods for involving and engaging team members. We also discuss best practices for evaluating the success and effectiveness of technical decisions. The aim is to provide a practical guide for technical leaders looking to improve their decision making skills and make more effective technical decisions.",Junior Ballroom D,2024-08-29,13:30:00,14:30:00,"['decision making', 'Introductory and overview']",['Maisie Ochoa']
f780ecd2-8675-447e-8b61-e3b492da2464,Rapid Skill Acquisition For 10X Software Developers,"In a world where new programming languages are emerging, new frameworks seemingly appear daily, and libraries are constantly updated, it's vital for a software developer to quickly learn new skills. This session will show techniques for rapid skill acquisition. We'll look at techniques from Josh Kaufman, Barbara Oakley, and Tim Ferriss. We'll review 10 principles for fast learning, such as creating fast feedback loops and eliminating barriers to practice. We'll look at putting those principles to use in learning technical skills, such as learning Spring Boot. Finally, we'll look at effectively using ChatGPT to aid in learning.",Room D1,2024-08-29,13:30:00,14:30:00,"['skill development', 'Introductory and overview']",['Winston Hayden']
f34e474b-f860-4500-94d0-215adf4b40d3,Learning F# - A Practical Approach,"During the pandemic, I used my extra time to learn F#, the functional programming language available in the .NET ecosystem. Learning new programming paradigms helps developers see new approaches to common problems and can help them better understand some of the solutions in their current programming paradigm.  This session will walk through my approach to learning F# and cover some of the fundamentals of the language.  An attendee will leave with a basic familiarity with F#, along with enough know-how to use it in some practical applications.  Attendees will also see my approach to learning new programming languages that can be applied to learning any new language.",Room D2,2024-08-29,13:30:00,14:30:00,"['F#', '.net', 'skill development', 'Introductory and overview']",['Avayah Curry']
a2147dec-fafb-467c-9371-9c9150c839e5,The Next Frontier in Open Source Java Compilers: Just-In-Time Compilation as a Service,"For Java developers, the Just-In-Time (JIT) compiler is key to improved performance. However, in a container world, the performance gains are often negated due to CPU and memory consumption constraints. To help solve this issue, the Eclipse OpenJ9 JVM provides JITServer technology, which separates the JIT compiler from the application.

JITServer allows the user to employ much smaller containers enabling a higher density of applications, resulting in cost savings for end-users and/or cloud providers. Because the CPU and memory surges due to JIT compilation are eliminated, the user has a much easier task of provisioning resources for his/her application. Additional advantages include: faster ramp-up time, better control over resources devoted to compilation, increased reliability (JIT compiler bugs no longer crash the application) and amortization of compilation costs across many application instances.

We will dig into JITServer technology, showing the challenges of implementation, detailing its strengths and weaknesses and illustrating its performance characteristics. For the cloud audience we will show how it can be deployed in containers, demonstrate its advantages compared to a traditional JIT compilation technique and offer practical recommendations about when to use this technology.",Room 101,2024-08-29,13:30:00,14:30:00,"['java', 'jit', 'just-in-time', 'Introductory and overview']",['Briggs Compton']
8bf20523-2d44-45e7-9a72-b633958ec9b8,"Mad Scientists, Saboteurs, and Con Artists: Seven Agile Habits of Highly Effective Supervillains","What distinguishes a supervillain from any old criminal with a bad haircut and a penchant for capes? How did they get so far in their nefarious career? In this talk, we explore the supervillain toolbox and how to reuse their techniques for good instead of evil. Build up the skills and confidence of the team around you! Create lasting trust with your customers! Spot acts of sabotage before the wheels fall off of your project! Come twirl your handlebar mustache and cackle maniacally as your team succeeds in pulling off the caper of the century.  Or maybe the quarter...",Room 102,2024-08-29,13:30:00,14:30:00,"['team management', 'leadership', 'Introductory and overview']",['Elina Holloway']
